"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"47","cell",6,47,"03-40to49","01-female","03-assoc","02-N","W","02-catholic","06-50to75k","2","03-Cell only","IL","Midwest","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0550012456640267,0.260324694874945,0.810876936251269,"2-Rep",47
"66","cell",6,66,"05-60to69","01-female","03-assoc","02-N","B","01-protestant","99-DK/refused","1","01-Both","MO","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.15503121953364,0.737721373127183,0.243698581855843,"1-Dem",66
"50","cell",6,50,"04-50to59","02-male","03-assoc","02-N","W","07-other","08-100to150k","2","01-Both","IL","Midwest","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.0218382248433425,0.328250861427198,0.920602381122631,"1-Dem",50
"24","cell",6,24,"01-Under 30","01-female","02-bach","01-Y","O","02-catholic","03-20to30k","3","03-Cell only","TX","South","03","03-No","01-Dem","04-Conservative",1,0,0,-0.309251071955939,0.11301690752908,0.000315735956365213,"1-Dem",24
"67","cell",6,67,"05-60to69","02-male","03-assoc","02-N","W","03-athiest","02-10to20k","1","01-Both","IL","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.166085559807201,0.758330902498158,0.964777658261988,"1-Dem",67
"23","cell",6,23,"01-Under 30","01-female","04-HS","02-N","W","03-athiest","03-20to30k","3","03-Cell only","MN","Midwest","01-Lowest","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-0.3203054122295,0.0248512955359524,0.0403227930647762,"1-Dem",23
"32","cell",6,32,"02-30to39","02-male","03-assoc","02-N","B","01-protestant","06-50to75k","4","01-Both","MS","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-0.220816349767448,0.0638549892969005,0.101091457481675,"1-Dem",32
"43","cell",6,43,"03-40to49","02-male","02-bach","02-N","W","01-protestant","06-50to75k","3","03-Cell only","TN","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0992186067582722,0.504537864360331,0.504537864360331,"2-Rep",43
"45","cell",6,45,"03-40to49","02-male","02-bach","01-Y","W","01-protestant","08-100to150k","3","03-Cell only","TX","South","04","01-Yes","05-Ind","03-Moderate",0,0,1,-0.0771099262111495,0.220446748387667,0.71168911646521,"3-Other",45
"31","cell",6,31,"02-30to39","01-female","02-bach","02-N","O","01-protestant","05-40to50k","2","03-Cell only","MO","Midwest","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.231870690041009,0.215084132309684,0.0258846245601623,"2-Rep",31
"24","cell",6,24,"01-Under 30","02-male","03-assoc","01-Y","W","07-other","06-50to75k","1","03-Cell only","MN","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.309251071955939,0.0276446665555537,0.484932441318619,"1-Dem",24
"20","cell",6,20,"01-Under 30","02-male","03-assoc","02-N","W","03-athiest","06-50to75k","2","03-Cell only","WI","Midwest","03","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.353468433050184,0.0180241374624547,0.18274567607125,"1-Dem",20
"68","cell",6,68,"05-60to69","02-male","02-bach","02-N","O","01-protestant","05-40to50k","2","01-Both","TX","South","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.177139900080763,0.940079288890851,0.60338960698805,"1-Dem",68
"86","cell",6,86,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","02-10to20k","1","01-Both","TX","South","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.376118025004868,0.961653496960586,0.995452670873841,"2-Rep",86
"46","cell",6,46,"03-40to49","02-male","02-bach","02-N","W","07-other","08-100to150k","1","03-Cell only","IL","Midwest","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.0660555859375881,0.585726545997396,0.953157686740911,"1-Dem",46
"41","cell",6,41,"03-40to49","02-male","02-bach","02-N","W","03-athiest","07-75to100k","2","03-Cell only","TN","South","04","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.121327287305395,0.45000976304828,0.756337214421312,"2-Rep",41
"42","cell",6,42,"03-40to49","02-male","02-bach","02-N","B","01-protestant","01-under10k","2","03-Cell only","TX","South","05-Highest","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.110272947031834,0.477205898962799,0.00314777616753811,"1-Dem",42
"22","cell",6,22,"01-Under 30","02-male","03-assoc","02-N","W","07-other","08-100to150k","4","03-Cell only","MN","Midwest","05-Highest","01-Yes","03-Lean Dem","03-Moderate",0,0,1,-0.331359752503062,0.0223336991936199,0.595703604183182,"3-Other",22
"26","cell",6,26,"01-Under 30","02-male","01-postgrad","02-N","W","07-other","04-30to40k","2","03-Cell only","KY","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.287142391408816,0.136873362505369,0.181209867957591,"1-Dem",26
"64","cell",6,64,"05-60to69","02-male","02-bach","02-N","W","01-protestant","09-over150k","2","01-Both","TX","South","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.132922538986517,0.910142459674035,0.986814646612219,"2-Rep",64
"23","cell",6,23,"01-Under 30","01-female","02-bach","01-Y","W","07-other","99-DK/refused","3","01-Both","WI","Midwest","03","03-No","01-Dem","01-Very liberal",1,0,0,-0.3203054122295,0.102506460942268,0.0010728676147509,"1-Dem",23
"62","cell",6,62,"05-60to69","02-male","03-assoc","02-N","W","06-LDS","06-50to75k","3","03-Cell only","CO","West","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.110813858439394,0.644876314813259,0.89057153675205,"2-Rep",62
"28","cell",6,28,"01-Under 30","02-male","03-assoc","02-N","O","07-other","06-50to75k","4","03-Cell only","MT","West","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.265033710861693,0.0421796612111165,0.0676903054020218,"2-Rep",28
"18","cell",6,18,"01-Under 30","02-male","04-HS","02-N","W","04-jewish","05-40to50k","3","01-Both","CO","West","03","01-Yes","01-Dem","03-Moderate",1,0,0,-0.375577113597307,0.0145337964808892,0.0452187066685024,"1-Dem",18
"28","cell",6,28,"01-Under 30","02-male","04-HS","02-N","W","07-other","08-100to150k","5","03-Cell only","MT","West","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.265033710861693,0.0421796612111165,0.739610399428548,"2-Rep",28
"60","cell",6,60,"05-60to69","01-female","03-assoc","01-Y","O","01-protestant","07-75to100k","4","03-Cell only","NM","West","03","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0887051778922715,0.593344599154056,0.770501044003335,"2-Rep",60
"24","cell",6,24,"01-Under 30","01-female","03-assoc","01-Y","O","07-other","02-10to20k","2","03-Cell only","CO","West","01-Lowest","03-No","05-Ind","03-Moderate",1,0,0,-0.309251071955939,0.00630373993414964,0.000614785705587584,"1-Dem",24
"72","cell",6,72,"06-Over 70","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","2","01-Both","CO","West","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.221357261175008,0.960475525917014,0.989269129724568,"1-Dem",72
"70","cell",6,70,"06-Over 70","02-male","01-postgrad","02-N","W","02-catholic","99-DK/refused","2","01-Both","SD","Midwest","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.199248580627885,0.951280296467528,0.786685098201481,"2-Rep",70
"30","cell",6,30,"02-30to39","02-male","04-HS","02-N","W","07-other","05-40to50k","4","03-Cell only","AK","West","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.24292503031457,0.0519591935593609,0.565306724834318,"2-Rep",30
"64","cell",6,64,"05-60to69","02-male","02-bach","02-N","W","07-other","03-20to30k","1","03-Cell only","NM","West","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.132922538986517,0.910142459674035,0.964952534235299,"1-Dem",64
"48","cell",6,48,"03-40to49","02-male","03-assoc","01-Y","O","02-catholic","06-50to75k","3","03-Cell only","CO","West","01-Lowest","01-Yes","05-Ind","03-Moderate",1,0,0,-0.0439469053904653,0.0805505571824091,0.0805505571824091,"1-Dem",48
"25","cell",6,25,"01-Under 30","01-female","01-postgrad","02-N","W","07-other","02-10to20k","2","03-Cell only","MT","West","01-Lowest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.298196731682377,0.124455594759058,0.0924374558610109,"1-Dem",25
"49","cell",6,49,"03-40to49","02-male","03-assoc","02-N","W","02-catholic","05-40to50k","1","03-Cell only","CO","West","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0328925651169039,0.304597743944151,0.912229667083225,"2-Rep",49
"58","cell",6,58,"04-50to59","02-male","01-postgrad","02-N","W","07-other","09-over150k","2","03-Cell only","IA","Midwest","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0665964973451487,0.840107210633581,0.974889204900575,"1-Dem",58
"45","cell",6,45,"03-40to49","02-male","99-DK/refused","02-N","W","02-catholic","01-under10k","1","03-Cell only","KS","Midwest","01-Lowest","03-No","01-Dem","02-Liberal",1,0,0,-0.0771099262111495,0.220446748387667,0.1931405221381,"1-Dem",45
"50","cell",6,50,"04-50to59","02-male","03-assoc","02-N","W","02-catholic","03-20to30k","1","03-Cell only","MO","Midwest","01-Lowest","02-Probably","01-Dem","04-Conservative",1,0,0,-0.0218382248433425,0.328250861427198,0.856176928425627,"1-Dem",50
"19","cell",6,19,"01-Under 30","02-male","03-assoc","02-N","B","01-protestant","07-75to100k","4","01-Both","MS","South","02","02-Probably","04-Lean Rep","04-Conservative",0,0,1,-0.364522773323746,0.0161866956225128,0.0364770445111311,"3-Other",19
"74","cell",6,74,"06-Over 70","01-female","03-assoc","02-N","W","02-catholic","99-DK/refused","2","01-Both","MN","Midwest","05-Highest","02-Probably","02-Rep","04-Conservative",0,1,0,0.243465941722131,0.870939545139181,0.851020177623656,"2-Rep",74
"41","cell",6,41,"03-40to49","02-male","04-HS","02-N","W","07-other","05-40to50k","4","03-Cell only","IL","Midwest","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.121327287305395,0.15438283833354,0.812454041022386,"2-Rep",41
"70","cell",6,70,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","04-30to40k","2","03-Cell only","MN","Midwest","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.199248580627885,0.951280296467528,0.964601941721234,"2-Rep",70
"42","cell",6,42,"03-40to49","02-male","02-bach","01-Y","O","03-athiest","09-over150k","5","03-Cell only","IL","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.110272947031834,0.477205898962799,0.477205898962799,"1-Dem",42
"27","cell",6,27,"01-Under 30","01-female","01-postgrad","02-N","W","07-other","06-50to75k","2","03-Cell only","HI","West","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.276088051135255,0.150317416292007,0.324731065960425,"1-Dem",27
"63","cell",6,63,"05-60to69","01-female","02-bach","02-N","W","03-athiest","05-40to50k","3","01-Both","CA","West","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.121868198712956,0.900785590758521,0.866764684220746,"1-Dem",63
"69","cell",6,69,"05-60to69","01-female","02-bach","02-N","W","02-catholic","04-30to40k","1","01-Both","AZ","West","01-Lowest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.188194240354324,0.945952732641888,0.98516276469232,"1-Dem",69
"22","cell",6,22,"01-Under 30","02-male","02-bach","01-Y","W","07-other","04-30to40k","2","03-Cell only","CA","West","03","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.331359752503062,0.0928711297351377,0.0189701097224352,"1-Dem",22
"46","cell",6,46,"03-40to49","01-female","02-bach","02-N","W","01-protestant","04-30to40k","2","03-Cell only","CA","West","05-Highest","01-Yes","04-Lean Rep","03-Moderate",1,0,0,-0.0660555859375881,0.585726545997396,0.663662830186855,"1-Dem",46
"76","cell",6,76,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","03-20to30k","1","01-Both","AZ","West","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.265574622269254,0.893602107202506,0.990321041129068,"1-Dem",76
"67","cell",6,67,"05-60to69","01-female","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","WA","West","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.166085559807201,0.933612359198492,0.986747357618626,"1-Dem",67
"45","cell",6,45,"03-40to49","02-male","01-postgrad","01-Y","W","02-catholic","09-over150k","3","03-Cell only","WA","West","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.0771099262111495,0.558958230105021,0.775030084085268,"1-Dem",45
"24","cell",6,24,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","06-50to75k","1","03-Cell only","CA","West","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.309251071955939,0.0276446665555537,0.484932441318619,"2-Rep",24
"37","cell",6,37,"02-30to39","02-male","02-bach","02-N","W","01-protestant","09-over150k","5","01-Both","AZ","West","03","01-Yes","05-Ind","03-Moderate",1,0,0,-0.165544648399641,0.105439268834599,0.913867779920201,"1-Dem",37
"72","cell",6,72,"06-Over 70","02-male","04-HS","02-N","W","01-protestant","02-10to20k","1","03-Cell only","CA","West","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.221357261175008,0.844291010909127,0.97930954087236,"1-Dem",72
"75","cell",6,75,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","04-30to40k","2","03-Cell only","AZ","West","03","01-Yes","02-Rep","99-DK/refused",0,1,0,0.254520281995692,0.971214714408461,0.97920475808919,"2-Rep",75
"41","cell",6,41,"03-40to49","02-male","02-bach","02-N","B","07-other","05-40to50k","5","01-Both","CA","West","02","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-0.121327287305395,0.45000976304828,0.177414360434078,"1-Dem",41
"69","cell",6,69,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","09-over150k","2","01-Both","CA","West","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.188194240354324,0.945952732641888,0.992326913200776,"2-Rep",69
"38","cell",6,38,"02-30to39","01-female","04-HS","02-N","W","07-other","04-30to40k","3","01-Both","NV","West","01-Lowest","03-No","04-Lean Rep","05-Very conservative",0,0,1,-0.154490308126079,0.116211491561933,0.0393364481498904,"3-Other",38
"34","cell",6,34,"02-30to39","02-male","03-assoc","02-N","B","01-protestant","05-40to50k","2","03-Cell only","CA","West","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.198707669220325,0.0782494765260448,0.0355812834853347,"1-Dem",34
"37","cell",6,37,"02-30to39","01-female","02-bach","02-N","B","07-other","08-100to150k","4","03-Cell only","AZ","West","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.165544648399641,0.345654074753058,0.274575448297827,"1-Dem",37
"56","cell",6,56,"04-50to59","02-male","02-bach","02-N","W","07-other","01-under10k","1","03-Cell only","CA","West","01-Lowest","03-No","05-Ind","02-Liberal",0,0,1,0.0444878167980259,0.485065140632601,0.443634635010057,"3-Other",56
"31","cell",6,31,"02-30to39","01-female","02-bach","02-N","W","07-other","06-50to75k","1","03-Cell only","AZ","West","03","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.231870690041009,0.215084132309684,0.669395601385177,"1-Dem",31
"36","cell",6,36,"02-30to39","02-male","02-bach","02-N","W","07-other","08-100to150k","3","03-Cell only","OR","West","01-Lowest","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.176598988673202,0.321346815598118,0.110964918566446,"1-Dem",36
"38","cell",6,38,"02-30to39","01-female","01-postgrad","02-N","W","01-protestant","08-100to150k","3","01-Both","CA","West","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.154490308126079,0.370795399548839,0.534410670462125,"2-Rep",38
"34","cell",6,34,"02-30to39","02-male","03-assoc","01-Y","O","01-protestant","06-50to75k","6","03-Cell only","CA","West","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,-0.198707669220325,0.0782494765260448,0.122779053782815,"2-Rep",34
"67","cell",6,67,"05-60to69","02-male","05-less than HS","01-Y","W","07-other","04-30to40k","1","03-Cell only","OR","West","01-Lowest","01-Yes","05-Ind","03-Moderate",0,0,1,0.166085559807201,0.411819291560092,0.981600912387606,"3-Other",67
"65","cell",6,65,"05-60to69","02-male","04-HS","02-N","W","02-catholic","99-DK/refused","2","03-Cell only","CA","West","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.143976879260078,0.716012460538496,0.680941198712626,"1-Dem",65
"72","cell",6,72,"06-Over 70","01-female","03-assoc","02-N","W","06-LDS","08-100to150k","2","01-Both","AZ","West","03","01-Yes","02-Rep","04-Conservative",1,0,0,0.221357261175008,0.844291010909127,0.992287535175478,"1-Dem",72
"47","cell",6,47,"03-40to49","02-male","01-postgrad","02-N","W","07-other","09-over150k","2","03-Cell only","NV","West","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.0550012456640267,0.611997963191654,0.920978619414076,"2-Rep",47
"78","cell",6,78,"06-Over 70","01-female","01-postgrad","02-N","O","01-protestant","09-over150k","2","01-Both","AZ","West","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.287683302816377,0.979099455979348,0.945156043369097,"2-Rep",78
"52","cell",6,52,"04-50to59","02-male","05-less than HS","01-Y","O","02-catholic","99-DK/refused","6","03-Cell only","CA","West","05-Highest","03-No","05-Ind","04-Conservative",0,0,1,0.00027045570378032,0.119484210955876,0.00934069255628097,"3-Other",52
"63","cell",6,63,"05-60to69","01-female","02-bach","02-N","O","07-other","99-DK/refused","Don't know/Refused","03-Cell only","CA","West","01-Lowest","99-DNK/refused","04-Lean Rep","04-Conservative",0,1,0,0.121868198712956,0.900785590758521,0.18836293579309,"2-Rep",63
"40","cell",6,40,"03-40to49","01-female","01-postgrad","02-N","A","07-other","01-under10k","1","03-Cell only","CA","West","05-Highest","01-Yes","05-Ind","02-Liberal",0,0,1,-0.132381627578956,0.140635363977916,0.0484901424479335,"3-Other",40
"23","cell",6,23,"01-Under 30","02-male","04-HS","02-N","W","03-athiest","06-50to75k","1","03-Cell only","NV","West","01-Lowest","01-Yes","05-Ind","03-Moderate",1,0,0,-0.3203054122295,0.00565423547811839,0.457681462403818,"1-Dem",23
"50","cell",6,50,"04-50to59","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","03-Cell only","OR","West","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0218382248433425,0.328250861427198,0.920602381122631,"2-Rep",50
"67","cell",6,67,"05-60to69","01-female","03-assoc","02-N","W","07-other","04-30to40k","2","03-Cell only","OR","West","01-Lowest","01-Yes","01-Dem","02-Liberal",0,0,1,0.166085559807201,0.758330902498158,0.951518818216876,"3-Other",67
"71","cell",6,71,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","04-30to40k","2","01-Both","OR","West","01-Lowest","01-Yes","01-Dem","04-Conservative",1,0,0,0.210302920901447,0.829362629042788,0.968153098931123,"1-Dem",71
"35","cell",6,35,"02-30to39","02-male","04-HS","01-Y","O","02-catholic","07-75to100k","2","03-Cell only","CA","West","05-Highest","03-No","01-Dem","03-Moderate",1,0,0,-0.187653328946763,0.0865124934318645,0.0107329323399009,"1-Dem",35
"19","cell",6,19,"01-Under 30","02-male","04-HS","01-Y","O","01-protestant","03-20to30k","4","03-Cell only","CA","West","05-Highest","03-No","01-Dem","03-Moderate",1,0,0,-0.364522773323746,0.0161866956225128,0.001348724247243,"1-Dem",19
"28","cell",6,28,"01-Under 30","01-female","02-bach","02-N","W","02-catholic","02-10to20k","2","03-Cell only","WA","West","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.265033710861693,0.164829804198436,0.123894576804439,"1-Dem",28
"48","cell",6,48,"03-40to49","01-female","01-postgrad","02-N","W","03-athiest","08-100to150k","2","01-Both","WA","West","03","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.0439469053904653,0.637634061782759,0.903066991658525,"1-Dem",48
"18","cell",6,18,"01-Under 30","01-female","04-HS","02-N","W","03-athiest","03-20to30k","4","03-Cell only","CA","West","02","02-Probably","03-Lean Dem","01-Very liberal",1,0,0,-0.375577113597307,0.0145337964808892,0.152304704193541,"1-Dem",18
"60","cell",6,60,"05-60to69","02-male","04-HS","02-N","W","01-protestant","99-DK/refused","2","01-Both","AZ","West","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.0887051778922715,0.593344599154056,0.552590398884816,"2-Rep",60
"37","cell",6,37,"02-30to39","02-male","03-assoc","02-N","O","01-protestant","07-75to100k","4","01-Both","NV","West","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.165544648399641,0.105439268834599,0.213347497314983,"2-Rep",37
"55","cell",6,55,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","1","03-Cell only","MD","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0334334765244645,0.790981395769493,0.981969896072474,"2-Rep",55
"25","cell",6,25,"01-Under 30","02-male","02-bach","02-N","W","01-protestant","01-under10k","4","03-Cell only","OH","Midwest","05-Highest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.298196731682377,0.124455594759058,0.165541160116884,"2-Rep",25
"41","cell",6,41,"03-40to49","02-male","02-bach","02-N","B","06-LDS","01-under10k","3","03-Cell only","VA","South","05-Highest","02-Probably","04-Lean Rep","04-Conservative",1,0,0,-0.121327287305395,0.45000976304828,0.00763537982166253,"1-Dem",41
"80","cell",6,80,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","2","03-Cell only","MI","Midwest","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.309791983363499,0.928617305341148,0.916749076404865,"2-Rep",80
"37","cell",6,37,"02-30to39","02-male","02-bach","02-N","O","01-protestant","09-over150k","3","03-Cell only","GA","South","04","02-Probably","04-Lean Rep","05-Very conservative",0,0,1,-0.165544648399641,0.345654074753058,0.066720177255999,"3-Other",37
"34","cell",6,34,"02-30to39","01-female","03-assoc","02-N","W","03-athiest","02-10to20k","3","03-Cell only","NJ","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.198707669220325,0.0782494765260448,0.0911473295681711,"1-Dem",34
"31","cell",6,31,"02-30to39","02-male","03-assoc","02-N","W","07-other","01-under10k","2","01-Both","FL","South","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.231870690041009,0.0576195432380192,0.123335731547277,"2-Rep",31
"37","cell",6,37,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","4","03-Cell only","WV","South","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.165544648399641,0.105439268834599,0.883753887020181,"1-Dem",37
"74","cell",6,74,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","07-75to100k","2","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,0.243465941722131,0.967993663081771,0.991359570071536,"1-Dem",74
"64","cell",6,64,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","1","03-Cell only","RI","Northeast","04","03-No","04-Lean Rep","03-Moderate",0,0,1,0.132922538986517,0.693253828716924,0.727513259747411,"3-Other",64
"73","cell",6,73,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","03-20to30k","2","01-Both","TN","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.23241160144857,0.858136764968206,0.964425380892809,"1-Dem",73
"46","cell",6,46,"03-40to49","01-female","01-postgrad","02-N","A","01-protestant","99-DK/refused","4","03-Cell only","NC","South","03","01-Yes","05-Ind","04-Conservative",0,1,0,-0.0660555859375881,0.239818791002014,0.0348799644227403,"2-Rep",46
"39","cell",6,39,"02-30to39","01-female","01-postgrad","02-N","B","01-protestant","07-75to100k","4","01-Both","GA","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.143435967852518,0.396656874733161,0.252356947058203,"1-Dem",39
"52","cell",6,52,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","3","01-Both","GA","South","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.00027045570378032,0.731584460779947,0.841488212174926,"1-Dem",52
"24","cell",6,24,"01-Under 30","02-male","04-HS","02-N","W","07-other","06-50to75k","2","01-Both","IN","Midwest","03","03-No","02-Rep","04-Conservative",0,1,0,-0.309251071955939,0.0276446665555537,0.0447753626027544,"2-Rep",24
"66","cell",6,66,"05-60to69","02-male","04-HS","02-N","W","02-catholic","08-100to150k","2","01-Both","FL","South","04","01-Yes","01-Dem","04-Conservative",1,0,0,0.15503121953364,0.737721373127183,0.985237978936591,"1-Dem",66
"67","cell",6,67,"05-60to69","02-male","01-postgrad","02-N","B","01-protestant","08-100to150k","7","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.166085559807201,0.933612359198492,0.909719685542846,"1-Dem",67
"51","cell",6,51,"04-50to59","01-female","03-assoc","02-N","W","01-protestant","01-under10k","3","03-Cell only","GA","South","04","03-No","06-None","03-Moderate",0,0,1,-0.0107838845697811,0.352808863064872,0.058779632264541,"3-Other",51
"49","cell",6,49,"03-40to49","01-female","04-HS","02-N","W","01-protestant","08-100to150k","4","01-Both","FL","South","04","01-Yes","02-Rep","05-Very conservative",0,1,0,-0.0328925651169039,0.304597743944151,0.965814434871798,"2-Rep",49
"23","cell",6,23,"01-Under 30","02-male","01-postgrad","02-N","W","07-other","04-30to40k","4","03-Cell only","VA","South","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.3203054122295,0.102506460942268,0.302304756391119,"1-Dem",23
"76","cell",6,76,"06-Over 70","02-male","04-HS","02-N","W","03-athiest","05-40to50k","2","01-Both","MI","Midwest","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.265574622269254,0.893602107202506,0.986543451428535,"1-Dem",76
"32","cell",6,32,"02-30to39","02-male","03-assoc","02-N","W","07-other","01-under10k","2","03-Cell only","MD","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-0.220816349767448,0.0638549892969005,0.135659075743402,"1-Dem",32
"64","cell",6,64,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","08-100to150k","2","03-Cell only","MD","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.132922538986517,0.910142459674035,0.981693847177981,"1-Dem",64
"22","cell",6,22,"01-Under 30","02-male","03-assoc","02-N","W","02-catholic","05-40to50k","8 or more","03-Cell only","PA","Northeast","03","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.331359752503062,0.0223336991936199,0.351510774133968,"2-Rep",22
"68","cell",6,68,"05-60to69","02-male","05-less than HS","02-N","W","07-other","99-DK/refused","1","03-Cell only","VA","South","02","01-Yes","06-None","99-DK/refused",0,1,0,0.177139900080763,0.777808722515165,0.889562041153678,"2-Rep",68
"20","cell",6,20,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","08-100to150k","4","03-Cell only","IN","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.353468433050184,0.0180241374624547,0.542103003961082,"2-Rep",20
"31","cell",6,31,"02-30to39","01-female","03-assoc","02-N","W","01-protestant","01-under10k","2","03-Cell only","PA","Northeast","01-Lowest","02-Probably","02-Rep","03-Moderate",0,1,0,-0.231870690041009,0.0576195432380192,0.123335731547277,"2-Rep",31
"44","cell",6,44,"03-40to49","02-male","04-HS","02-N","W","07-other","09-over150k","4","01-Both","NJ","Northeast","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0881642664847108,0.202223261206155,0.958014699714207,"2-Rep",44
