"bag","age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","holdout","surveyed","matched","voterfile","y_dem_basicdr","y_dem_basicdr_dec","y_dem_hat","y_hat_dec","y_hat_lasso","y_hat_lasso_dec","y_bagmean","y_rep_hat","y_oth_hat","y_dem_grpmean.x","y_rep_grpmean.x","y_oth_grpmean.x","y_logit_dem","y_logit_rep","y_logit_oth","y_dem_grpmean.y","y_rep_grpmean.y","y_oth_grpmean.y","qsupport_3way"
118,"60","cell",6,60,"05-60to69","01-female","04-HS","02-N","W","03-athiest","03-20to30k","1","03-Cell only","OR","West","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.43890459796922,0.593344599154056,0.946738500996528,0,0,0,1,0.86266187326612,"9",0.589700108430753,"9",0.160622921394614,NA,0.636363636363636,0.291037923431797,0.11926196813745,0.785714285714286,0.142857142857143,0.0714285714285714,0.413839902580309,0.556124162616157,0.0300359348035336,0.785714285714286,0.142857142857143,0.0714285714285714,"1-D"
118,"44","cell",6,44,"03-40to49","01-female","02-bach","02-N","W","01-protestant","07-75to100k","7","03-Cell only","OR","West","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,-0.436228220901799,0.531842734814107,0.921353227149932,0,0,0,1,0.736219192639084,"8",0.594814153868741,"8",0.694379716714123,NA,NA,0.282431606477796,0.122754239653463,0.785714285714286,0.142857142857143,0.0714285714285714,0.544721077333245,0.419653094964737,0.035625827702018,0.785714285714286,0.142857142857143,0.0714285714285714,"2-R"
119,"77","landline",9,77,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","02-10to20k","1","02-LL only","MA","Northeast","03","01-Yes","05-Ind","02-Liberal",0,1,0,1.36873321801968,0.318096454970323,0.917141930764409,1,0,0,0,0.585083132356061,"7",0.508028357979235,"7",0.450170863966397,"5",0.5,0.381550463162132,0.110421178858633,0.466666666666667,0.466666666666667,0.0666666666666667,0.489634065607203,0.447824640037105,0.0625412943556928,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"91","landline",9,91,"06-Over 70","02-male","03-assoc","02-N","W","07-other","06-50to75k","1","01-Both","NJ","Northeast","03","02-Probably","04-Lean Rep","04-Conservative",0,1,0,2.13447443453182,0.906272540064271,0.994877356569846,1,0,0,0,1.13418977100216,"10",0.494229700827668,"8",0.307786177046235,"2",0.5,0.290471694179335,0.215298604992998,0.466666666666667,0.466666666666667,0.0666666666666667,0.436059389952767,0.532345589395144,0.0315950206520894,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"72","landline",9,72,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,1.09525421212248,0.844291010909127,0.945688389477447,0,1,1,0,0.440803746054485,NA,0.3785040471796,NA,0.378899023457139,NA,0.5,0.537056711301655,0.0844392415187447,0.466666666666667,0.466666666666667,0.0666666666666667,0.422094134482408,0.508678080185874,0.0692277853317174,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"72","cell",9,72,"06-Over 70","02-male","01-postgrad","02-N","W","07-other","07-75to100k","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,1.09525421212248,0.960475525917014,0.989269129724568,0,0,0,1,0.327956311521689,"4",0.49766005545403,"4",0.583721843015067,NA,0.5,0.454799696494294,0.0475402480516756,0.466666666666667,0.466666666666667,0.0666666666666667,0.544721077333245,0.419653094964737,0.035625827702018,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"(VOL) Don't know/Refused","cell",9,NA,"99-DNK/refused","02-male","04-HS","02-N","W","07-other","08-100to150k","2","01-Both","MA","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0,0.268941421369995,0.935030830871336,0,0,0,1,0.541737009200062,"7",0.402258895714716,"3",0.345506955950573,NA,0.5,0.459824506465895,0.137916597819389,0.466666666666667,0.466666666666667,0.0666666666666667,0.436059389952767,0.532345589395144,0.0315950206520894,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"30","cell",9,30,"02-30to39","02-male","01-postgrad","02-N","W","07-other","08-100to150k","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-1.20196943741394,0.197191815377706,0.565306724834318,0,0,0,1,0.161503455015975,"2",0.420542334567904,"3",0.483772845521523,NA,0.5,0.564445940860968,0.015011724571128,0.466666666666667,0.466666666666667,0.0666666666666667,0.436059389952767,0.532345589395144,0.0315950206520894,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"81","cell",9,81,"06-Over 70","02-male","03-assoc","02-N","W","02-catholic","03-20to30k","1","03-Cell only","NJ","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,1.58751642273743,0.935537215013781,0.994375779629656,0,1,0,0,0.374742907120805,NA,0.587330440324494,NA,0.242526406913656,NA,0.5,0.369807525150166,0.0428620345253406,0.466666666666667,0.466666666666667,0.0666666666666667,0.436059389952767,0.532345589395144,0.0315950206520894,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"85","cell",9,85,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","NJ","Northeast","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,1.80629962745519,0.99017157223844,0.99812873188709,0,1,0,0,0.378951851840611,NA,0.310790705133061,NA,0.511646130390545,NA,0.5,0.62376932719263,0.0654399676743092,0.466666666666667,0.466666666666667,0.0666666666666667,0.556427097815835,0.401330078723438,0.042242823460727,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"34","cell",9,34,"02-30to39","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","3","03-Cell only","NJ","Northeast","04","01-Yes","01-Dem","03-Moderate",1,0,0,-0.983186232696186,0.0782494765260448,0.425629404709793,0,0,0,1,0.29223186999684,"3",0.390452133851767,"7",0.372039931898402,NA,0.5,0.584324298629026,0.0252235675192063,0.466666666666667,0.466666666666667,0.0666666666666667,0.441609502920795,0.501454185876779,0.0569363112024256,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"36","cell",9,36,"02-30to39","02-male","02-bach","02-N","W","02-catholic","08-100to150k","1","03-Cell only","NJ","Northeast","04","99-DNK/refused","01-Dem","02-Liberal",1,0,0,-0.873794630337309,0.321346815598118,0.87203551714075,0,0,0,1,0.816654182964669,"9",0.467373757464024,"8",0.465098119934801,NA,0.5,0.464337032097553,0.0682892104384233,0.466666666666667,0.466666666666667,0.0666666666666667,0.556427097815835,0.401330078723438,0.042242823460727,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"81","cell",9,81,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","06-50to75k","1","03-Cell only","MA","Northeast","03","03-No","02-Rep","02-Liberal",0,1,0,1.58751642273743,0.984858115078237,0.984858115078237,1,0,0,0,0.750696671361737,"9",0.548411209494488,"6",0.306935753504224,"2",0.5,0.340829778208057,0.110759012297454,0.466666666666667,0.466666666666667,0.0666666666666667,0.413839902580309,0.556124162616157,0.0300359348035336,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"70","cell",9,70,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","05-40to50k","2","01-Both","NJ","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.985862609763607,0.951280296467528,0.974379096585419,1,0,0,0,0.381688468093898,"5",0.485711519729938,"5",0.427162810913636,"4",0.5,0.465061655058348,0.0492268252117142,0.466666666666667,0.466666666666667,0.0666666666666667,0.544721077333245,0.419653094964737,0.035625827702018,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"82","landline",4,82,"06-Over 70","02-male","02-bach","02-N","W","07-other","05-40to50k","1","02-LL only","MA","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,1.64221222391687,0.941828324315622,0.981129250268822,0,1,1,0,0.553471700752425,NA,0.419731856544332,NA,0.462637869278672,NA,0.5,0.516349098905633,0.0639190445500352,0.466666666666667,0.466666666666667,0.0666666666666667,0.53476465281581,0.424568252322177,0.0406670948620135,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"74","landline",4,74,"06-Over 70","02-male","01-postgrad","02-N","W","07-other","08-100to150k","3","01-Both","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","03-Moderate",0,0,1,1.20464581448136,0.870939545139181,0.88854439829044,0,1,1,0,0.458686674672208,NA,0.550635857780423,NA,0.26700107289905,NA,0.5,0.410476361156448,0.0388877810631291,0.466666666666667,0.466666666666667,0.0666666666666667,0.413839902580309,0.556124162616157,0.0300359348035336,0.466666666666667,0.466666666666667,0.0666666666666667,"3-Oth"
119,"70","landline",4,70,"06-Over 70","02-male","03-assoc","02-N","W","07-other","08-100to150k","2","01-Both","RI","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.985862609763607,0.492931775774299,0.933291916023374,0,0,0,1,0.388460730715309,"5",0.319949563654364,"4",0.29750240554251,NA,0.5,0.617619729654796,0.0624307066908409,0.466666666666667,0.466666666666667,0.0666666666666667,0.436059389952767,0.532345589395144,0.0315950206520894,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"71","cell",5,71,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","07-75to100k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,1.04055841094305,0.95610707740595,0.988043482204713,0,1,1,0,0.486537203203085,NA,0.366747882069378,NA,0.341255478709849,NA,0.5,0.517123585546712,0.116128532383909,0.466666666666667,0.466666666666667,0.0666666666666667,0.422094134482408,0.508678080185874,0.0692277853317174,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"80","cell",5,80,"06-Over 70","02-male","01-postgrad","02-N","W","04-jewish","08-100to150k","2","01-Both","MA","Northeast","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,1.53282062155799,0.983137242644742,0.996770869152837,0,1,1,0,0.738471218101864,NA,0.387050035233537,NA,0.204855677125426,NA,0.5,0.491694342695221,0.121255622071242,0.466666666666667,0.466666666666667,0.0666666666666667,0.436059389952767,0.532345589395144,0.0315950206520894,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"79","landline",6,79,"06-Over 70","02-male","03-assoc","02-N","W","02-catholic","03-20to30k","1","01-Both","CT","Northeast","04","01-Yes","05-Ind","03-Moderate",0,1,0,1.47812482037856,0.367315585208865,0.950558034100448,0,0,0,1,0.403970473912665,"5",0.457122121305316,"8",0.296274017379169,NA,0.5,0.471506085681903,0.0713717930127805,0.466666666666667,0.466666666666667,0.0666666666666667,0.420331693594397,0.52538343129551,0.0542848751100934,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"75","landline",6,75,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","2","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,1.2593416156608,0.882744783773932,0.960279230607425,0,1,0,0,0.405809825140096,NA,0.312566956702295,NA,0.280770233039468,NA,0.5,0.618679666960434,0.0687533763372702,0.466666666666667,0.466666666666667,0.0666666666666667,0.422094134482408,0.508678080185874,0.0692277853317174,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"73","landline",6,73,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","2","01-Both","NJ","Northeast","02","01-Yes","02-Rep","04-Conservative",0,1,0,1.14995001330192,0.858136764968206,0.951040661600133,0,1,1,0,0.490179323809826,NA,0.329201981660311,NA,0.406981764090415,NA,0.5,0.607643526425672,0.0631544919140173,0.466666666666667,0.466666666666667,0.0666666666666667,0.53476465281581,0.424568252322177,0.0406670948620135,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"71","landline",6,71,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","08-100to150k","2","01-Both","NH","Northeast","02","01-Yes","01-Dem","03-Moderate",1,0,0,1.04055841094305,0.829362629042788,0.939788047455585,0,1,1,0,0.46216375930959,NA,0.374863918368055,NA,0.290331142810423,NA,0.5,0.567704967101914,0.0574311145300303,0.466666666666667,0.466666666666667,0.0666666666666667,0.413839902580309,0.556124162616157,0.0300359348035336,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"84","landline",6,84,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","03-20to30k","1","01-Both","CT","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,1.75160382627575,0.818052398936512,0.970778898997201,1,0,0,0,0.475220190304299,"6",0.400573826410639,"7",0.456671617550636,"5",0.5,0.515942008202439,0.083484165386922,0.466666666666667,0.466666666666667,0.0666666666666667,0.556427097815835,0.401330078723438,0.042242823460727,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"37","cell",6,37,"02-30to39","02-male","02-bach","02-N","W","07-other","08-100to150k","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.81909882915787,0.345654074753058,0.736618973527812,0,0,0,1,0.161503455015975,"2",0.420542334567904,"3",0.348350370622102,NA,0.5,0.564445940860968,0.015011724571128,0.466666666666667,0.466666666666667,0.0666666666666667,0.510619031055763,0.424269656780306,0.0651113121639307,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"20","cell",6,20,"01-Under 30","02-male","03-assoc","02-N","W","02-catholic","08-100to150k","3","01-Both","MA","Northeast","04","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-1.74892744920833,0.0180241374624547,0.138096781799981,0,0,0,1,0.102482359032649,"1",0.474619234470379,"6",0.442592037717474,NA,0.5,0.491783843974114,0.0335969215555072,0.466666666666667,0.466666666666667,0.0666666666666667,0.53476465281581,0.424568252322177,0.0406670948620135,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"85","cell",6,85,"06-Over 70","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","2","01-Both","CT","Northeast","02","01-Yes","02-Rep","04-Conservative",0,1,0,1.80629962745519,0.99017157223844,0.99812873188709,0,1,1,0,0.52687375736258,NA,0.332737451273865,NA,0.256190031245485,NA,0.5,0.60041342630454,0.0668491224215946,0.466666666666667,0.466666666666667,0.0666666666666667,0.441609502920795,0.501454185876779,0.0569363112024256,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"73","cell",6,73,"06-Over 70","02-male","04-HS","02-N","W","02-catholic","08-100to150k","2","03-Cell only","PA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,1.14995001330192,0.858136764968206,0.993081176668682,0,1,1,0,0.299401984728632,NA,0.33866620676124,NA,0.844253715385525,NA,0.533333333333333,0.609053632384351,0.0522801608544083,0.466666666666667,0.466666666666667,0.0666666666666667,0.556427097815835,0.401330078723438,0.042242823460727,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"29","cell",6,29,"01-Under 30","02-male","02-bach","02-N","W","03-athiest","08-100to150k","3","03-Cell only","MA","Northeast","03","01-Yes","04-Lean Rep","02-Liberal",0,1,0,-1.25666523859338,0.180445740997783,0.300133167354581,0,0,0,1,0.564943915155681,"7",0.58934606935771,"7",0.593816389170016,NA,0.5,0.312900117769549,0.0977538128727409,0.466666666666667,0.466666666666667,0.0666666666666667,0.442761624357771,0.484743834697059,0.0724945409451698,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"71","cell",6,71,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","07-75to100k","2","01-Both","NJ","Northeast","05-Highest","01-Yes","06-None","03-Moderate",0,0,1,1.04055841094305,0.95610707740595,0.988043482204713,1,0,0,0,0.289669526973739,"3",0.542384730520484,"7",0.728851809923451,"10",0.5,0.413060982123169,0.0445542873563473,0.466666666666667,0.466666666666667,0.0666666666666667,0.489634065607203,0.447824640037105,0.0625412943556928,0.466666666666667,0.466666666666667,0.0666666666666667,"3-Oth"
119,"20","cell",6,20,"01-Under 30","02-male","03-assoc","02-N","W","07-other","08-100to150k","1","03-Cell only","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-1.74892744920833,0.0180241374624547,0.542103003961082,0,0,0,1,0.109658582533257,"1",0.357218213261706,"3",0.275214737677211,NA,0.5,0.609804112580268,0.0329776741580258,0.466666666666667,0.466666666666667,0.0666666666666667,0.420331693594397,0.52538343129551,0.0542848751100934,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"35","cell",6,35,"02-30to39","02-male","04-HS","02-N","W","02-catholic","08-100to150k","3","01-Both","NJ","Northeast","05-Highest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,-0.928490431516747,0.0865124934318645,0.452564538586135,1,0,0,0,0.228441131232586,"2",0.573651855233214,"8",0.547523410963525,"7",0.5,0.412550864840474,0.0137972799263115,0.466666666666667,0.466666666666667,0.0666666666666667,0.510619031055763,0.424269656780306,0.0651113121639307,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"73","cell",6,73,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","04-30to40k","2","01-Both","MA","Northeast","04","01-Yes","02-Rep","04-Conservative",0,1,0,1.14995001330192,0.858136764968206,0.974250001074426,0,1,0,0,0.410680813494139,NA,0.339958779909979,NA,0.7045352969972,NA,0.5,0.566644844730345,0.0933963753596754,0.466666666666667,0.466666666666667,0.0666666666666667,0.489634065607203,0.447824640037105,0.0625412943556928,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
119,"74","cell",6,74,"06-Over 70","02-male","02-bach","02-N","W","07-other","05-40to50k","2","01-Both","VT","Northeast","01-Lowest","01-Yes","01-Dem","01-Very liberal",1,0,0,1.20464581448136,0.967993663081771,0.983307433084581,0,1,1,0,0.474356004969479,NA,0.382808912316207,NA,0.696441693304428,NA,0.567164179104478,0.519191830334681,0.0979992573491113,0.466666666666667,0.466666666666667,0.0666666666666667,0.420331693594397,0.52538343129551,0.0542848751100934,0.466666666666667,0.466666666666667,0.0666666666666667,"1-D"
119,"71","cell",6,71,"06-Over 70","02-male","04-HS","02-N","W","02-catholic","07-75to100k","3","03-Cell only","CT","Northeast","04","01-Yes","02-Rep","05-Very conservative",0,1,0,1.04055841094305,0.829362629042788,0.968153098931123,0,1,0,0,0.424124914637332,NA,0.515475688851333,NA,0.60753453915436,NA,0.5,0.413393583595624,0.071130727553043,0.466666666666667,0.466666666666667,0.0666666666666667,0.510619031055763,0.424269656780306,0.0651113121639307,0.466666666666667,0.466666666666667,0.0666666666666667,"2-R"
120,"74","landline",9,74,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","06-50to75k","2","01-Both","WV","South","02","01-Yes","02-Rep","04-Conservative",0,1,0,1.20464581448136,0.600918012605508,0.917533098040457,0,0,0,1,0.452625303167252,"6",0.399532576545887,"5",0.364627976532094,NA,0.333333333333333,0.567750785782352,0.0327166376717616,0.25,0.75,0,0.441609502920795,0.501454185876779,0.0569363112024256,0.25,0.75,0,"2-R"
120,"73","landline",9,73,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","NC","South","04","01-Yes","02-Rep","03-Moderate",0,1,0,1.14995001330192,0.574418077302156,0.908868758893307,1,0,0,0,0.310251227124581,"3",0.3621492822303,"4",0.3603509049538,"3",0.333333333333333,0.60449760693805,0.0333531108316494,0.25,0.75,0,0.442761624357771,0.484743834697059,0.0724945409451698,0.25,0.75,0,"2-R"
120,"83","landline",9,83,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","NC","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,1.69690802509631,0.801200755078595,0.967510711639173,0,1,1,0,0.421482183023699,NA,0.384227095792342,NA,0.331610628288155,NA,0.333333333333333,0.584156204572671,0.0316166996349871,0.25,0.75,0,0.442761624357771,0.484743834697059,0.0724945409451698,0.25,0.75,0,"2-R"
120,"(VOL) Don't know/Refused","landline",9,NA,"99-DNK/refused","01-female","03-assoc","02-N","W","07-other","06-50to75k","1","02-LL only","NC","South","02","01-Yes","99-DK/refused","03-Moderate",0,1,0,0,0.00407013771589613,0.731058578630005,0,0,0,1,0.51084627994652,"7",0.422257803806248,"4",0.346675360182184,NA,0.371134020618557,0.542527493552713,0.0352147026410389,0.25,0.75,0,0.441609502920795,0.501454185876779,0.0569363112024256,0.25,0.75,0,"2-R"
120,"21","cell",9,21,"01-Under 30","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","TX","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,-1.69423164802889,0.0200659033724677,0.199653196204354,1,0,0,0,0.0159431625289699,"1",0.322392803005441,"2",0.545934611348689,"7",0.371134020618557,0.666510852192981,0.0110963448015782,0.25,0.75,0,0.489634065607203,0.447824640037105,0.0625412943556928,0.25,0.75,0,"2-R"
120,"75","cell",9,75,"06-Over 70","01-female","01-postgrad","02-N","W","02-catholic","06-50to75k","2","01-Both","VA","South","03","01-Yes","04-Lean Rep","04-Conservative",0,1,0,1.2593416156608,0.971214714408461,0.989214229820382,1,0,0,0,0.370092211913885,"4",0.521809512327528,"5",0.405689037080116,"4",0.333333333333333,0.420944328858471,0.0572461588140017,0.25,0.75,0,0.510619031055763,0.424269656780306,0.0651113121639307,0.25,0.75,0,"2-R"
120,"76","cell",9,76,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","01-Both","AR","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,1.31403741684024,0.893602107202506,0.990321041129068,0,1,0,0,0.459910724051895,NA,0.471909244323355,NA,0.615181578294879,NA,0.333333333333333,0.464498002242851,0.0635927534337932,0.25,0.75,0,0.556427097815835,0.401330078723438,0.042242823460727,0.25,0.75,0,"2-R"
120,"27","cell",9,27,"01-Under 30","01-female","03-assoc","02-N","W","07-other","06-50to75k","3","03-Cell only","MS","South","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",0,1,0,-1.36605684095226,0.0379749527800748,0.150317416292007,0,0,0,1,0.161833101479232,"2",0.503823844218598,"2",0.430328115594909,NA,0.371134020618557,0.470695693470665,0.0254804623107375,0.25,0.75,0,0.510619031055763,0.424269656780306,0.0651113121639307,0.25,0.75,0,"2-R"
120,"18","cell",9,18,"01-Under 30","01-female","04-HS","02-N","W","01-protestant","06-50to75k","5","01-Both","DE","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-1.85831905156721,0.0145337964808892,0.328133724687435,0,0,0,1,0.167680092121486,"2",0.429369878918978,"4",0.328333836988113,NA,0.371134020618557,0.546651790168947,0.0239783309120754,0.25,0.75,0,0.413839902580309,0.556124162616157,0.0300359348035336,0.25,0.75,0,"1-D"
120,"25","cell",9,25,"01-Under 30","01-female","01-postgrad","02-N","W","07-other","06-50to75k","2","03-Cell only","NC","South","04","01-Yes","05-Ind","03-Moderate",0,0,1,-1.47544844331113,0.0307421235352244,0.278704486607647,0,0,0,1,-0.0600649570909866,"1",0.366705234245863,"1",0.328398193811962,NA,0.371134020618557,0.617386080990901,0.0159086847632366,0.25,0.75,0,0.522592764779562,0.443170687561935,0.034236547658503,0.25,0.75,0,"3-Oth"
120,"(VOL) Don't know/Refused","landline",4,NA,"99-DNK/refused","01-female","02-bach","02-N","W","01-protestant","06-50to75k","1","01-Both","VA","South","03","01-Yes","04-Lean Rep","03-Moderate",0,0,1,0,0.268941421369995,0.731058578630005,1,0,0,0,0.563731796928778,"7",0.499360571146936,"5",0.566823551957581,"7",0.371134020618557,0.415586209476653,0.0850532193764109,0.25,0.75,0,0.413839902580309,0.556124162616157,0.0300359348035336,0.25,0.75,0,"3-Oth"
120,"89","landline",4,89,"06-Over 70","01-female","01-postgrad","02-N","W","01-protestant","06-50to75k","1","01-Both","MD","South","04","01-Yes","01-Dem","01-Very liberal",1,0,0,2.02508283217294,0.97208192247566,0.993632532724404,0,1,1,0,0.391050265322178,NA,0.432794686388879,NA,0.348929060704894,NA,0.333333333333333,0.531139457739483,0.0360658558716384,0.25,0.75,0,0.441609502920795,0.501454185876779,0.0569363112024256,0.25,0.75,0,"1-D"
120,"76","landline",4,76,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","06-50to75k","2","01-Both","FL","South","03","01-Yes","02-Rep","05-Very conservative",0,1,0,1.31403741684024,0.893602107202506,0.93264671727022,0,1,1,0,0.37893684196365,NA,0.461660029124186,NA,0.550606303782578,NA,0.333333333333333,0.488883752211556,0.0494562186642575,0.25,0.75,0,0.544721077333245,0.419653094964737,0.035625827702018,0.25,0.75,0,"2-R"
120,"73","cell",4,73,"06-Over 70","01-female","01-postgrad","02-N","W","02-catholic","06-50to75k","7","03-Cell only","AL","South","02","03-No","03-Lean Dem","03-Moderate",1,0,0,1.14995001330192,0.964425380892809,0.964425380892809,0,0,0,1,0.944974831716991,"10",0.580486419723525,"6",0.547014762996654,NA,0.333333333333333,0.364352214254844,0.055161366021631,0.25,0.75,0,0.522592764779562,0.443170687561935,0.034236547658503,0.25,0.75,0,"1-D"
120,"22","cell",4,22,"01-Under 30","01-female","02-bach","02-N","W","01-protestant","06-50to75k","2","03-Cell only","KY","South","02","03-No","04-Lean Rep","03-Moderate",0,1,0,-1.63953584684945,0.0928711297351377,0.0362961734053185,0,0,0,1,0.388084882957713,"5",0.432587426926468,"1",0.388262545488601,NA,0.371134020618557,0.544716417280426,0.0226961557931057,0.25,0.75,0,0.441609502920795,0.501454185876779,0.0569363112024256,0.25,0.75,0,"2-R"
120,"70","cell",5,70,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","OK","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.985862609763607,0.81331946928576,0.981507514682946,0,1,1,0,0.329370242057109,NA,0.348710545372023,NA,0.587563775090143,NA,0.333333333333333,0.613969708435545,0.0373197461924319,0.25,0.75,0,0.436059389952767,0.532345589395144,0.0315950206520894,0.25,0.75,0,"2-R"
120,"70","cell",5,70,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","06-50to75k","1","03-Cell only","LA","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.985862609763607,0.951280296467528,0.993116530657429,0,1,1,0,0.402895569519728,NA,0.391543122585606,NA,0.301557772895901,NA,0.333333333333333,0.573510180460768,0.0349466969536261,0.25,0.75,0,0.436059389952767,0.532345589395144,0.0315950206520894,0.25,0.75,0,"2-R"
120,"74","landline",6,74,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","06-50to75k","2","01-Both","NC","South","04","01-Yes","02-Rep","03-Moderate",0,1,0,1.20464581448136,0.600918012605508,0.917533098040457,0,1,0,0,0.310251227124581,NA,0.3621492822303,NA,0.544883203644992,NA,0.333333333333333,0.60449760693805,0.0333531108316494,0.25,0.75,0,0.489634065607203,0.447824640037105,0.0625412943556928,0.25,0.75,0,"2-R"
120,"85","landline",6,85,"06-Over 70","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","1","02-LL only","SC","South","03","01-Yes","02-Rep","99-DK/refused",0,1,0,1.80629962745519,0.833771946110232,0.99017157223844,1,0,0,0,0.524410778102066,"7",0.503539484726046,"7",0.786751495220876,"10",0.333333333333333,0.431895887911616,0.0645646273623383,0.25,0.75,0,0.489634065607203,0.447824640037105,0.0625412943556928,0.25,0.75,0,"2-R"
